STATE,COUNTY,FIPS,LOCATION,E_TOTPOP,EP_POV150,EP_AGE65,EP_DISABL,EP_LIMENG,EP_NOVEH,RPL_THEME1,EPL_AGE65,EPL_LIMENG,RPL_THEME2,RPL_THEME3,EPL_NOVEH,RPL_THEME4,RPL_THEMES,EP_NOINT
California,Los Angeles County,06037900104,Census Tract 9001.04; Los Angeles County; California,6593,36.1,8.5,12.0,12.3,2.5,0.658,0.1624,0.7297,0.8955,0.6831,0.3086,0.3225,0.6655,13.6
California,Los Angeles County,06037900301,Census Tract 9003.01; Los Angeles County; California,4439,42.5,8.7,7.3,4.4,1.7,0.8652,0.1738,0.4044,0.4747,0.5668,0.2179,0.7382,0.7694,5.1
California,Los Angeles County,06037900501,Census Tract 9005.01; Los Angeles County; California,7939,30.3,11.8,13.6,10.8,2.6,0.6952,0.3577,0.6858,0.798,0.6831,0.3182,0.2068,0.6044,10.6
California,Los Angeles County,06037900504,Census Tract 9005.04; Los Angeles County; California,7051,22.8,7.7,9.9,2.4,3.4,0.5978,0.1213,0.2542,0.5468,0.7084,0.4001,0.2249,0.5074,6.4
California,Los Angeles County,06037900505,Census Tract 9005.05; Los Angeles County; California,4587,30.0,14.1,14.7,7.8,7.3,0.7949,0.4942,0.5812,0.8654,0.6907,0.6756,0.668,0.8186,14.1
California,Los Angeles County,06037900506,Census Tract 9005.06; Los Angeles County; California,5095,30.9,9.6,5.5,6.6,1.3,0.778,0.2235,0.5281,0.5493,0.7016,0.1656,0.2297,0.5966,3.5
California,Los Angeles County,06037900508,Census Tract 9005.08; Los Angeles County; California,3831,28.8,8.4,10.9,4.2,10.0,0.4919,0.1562,0.3922,0.6539,0.6432,0.782,0.6745,0.6146,10.4
California,Los Angeles County,06037900509,Census Tract 9005.09; Los Angeles County; California,4480,32.7,3.5,11.8,4.0,4.2,0.7312,0.018,0.3786,0.7478,0.6704,0.4678,0.4711,0.6988,9.8
California,Los Angeles County,06037900510,Census Tract 9005.10; Los Angeles County; California,3960,47.3,10.2,10.4,5.7,0.8,0.7449,0.2575,0.4831,0.8598,0.6801,0.1055,0.1303,0.6079,8.7
California,Los Angeles County,06037900602,Census Tract 9006.02; Los Angeles County; California,5463,35.7,9.1,14.3,8.7,17.1,0.7619,0.1969,0.6169,0.9467,0.6577,0.9165,0.8235,0.8812,10.6
California,Los Angeles County,06037900606,Census Tract 9006.06; Los Angeles County; California,4580,49.9,8.6,8.3,2.5,12.3,0.8863,0.1668,0.2624,0.44,0.7016,0.8444,0.3568,0.6769,26.9
California,Los Angeles County,06037900607,Census Tract 9006.07; Los Angeles County; California,3998,29.7,12.3,7.8,5.3,3.2,0.6368,0.3889,0.4599,0.4726,0.6819,0.3803,0.3161,0.5368,12.4
California,Los Angeles County,06037900608,Census Tract 9006.08; Los Angeles County; California,4229,41.0,11.6,10.7,5.0,0.7,0.8292,0.3448,0.4443,0.7437,0.8035,0.0935,0.5382,0.7813,9.1
California,Los Angeles County,06037900609,Census Tract 9006.09; Los Angeles County; California,5186,38.7,11.3,10.6,10.3,4.3,0.6004,0.3275,0.6709,0.8784,0.8597,0.4761,0.6696,0.7572,20.5
California,Los Angeles County,06037900610,Census Tract 9006.10; Los Angeles County; California,3207,53.6,17.9,13.5,16.2,16.7,0.651,0.6842,0.8177,0.9771,0.692,0.9107,0.4675,0.7537,25.5
California,Los Angeles County,06037900611,Census Tract 9006.11; Los Angeles County; California,4808,22.8,3.1,6.6,6.2,3.1,0.4465,0.0153,0.5068,0.3949,0.8922,0.3708,0.3518,0.4659,3.6
California,Los Angeles County,06037900701,Census Tract 9007.01; Los Angeles County; California,4436,37.3,13.1,10.7,6.7,10.2,0.8591,0.438,0.5329,0.8244,0.5959,0.7877,0.8211,0.8716,17.4
California,Los Angeles County,06037900703,Census Tract 9007.03; Los Angeles County; California,5363,28.7,17.2,15.0,6.4,9.5,0.7472,0.6505,0.5161,0.9304,0.6133,0.7654,0.759,0.8377,13.0
California,Los Angeles County,06037900704,Census Tract 9007.04; Los Angeles County; California,3343,26.9,4.2,4.6,2.0,13.4,0.6999,0.0269,0.2186,0.2632,0.6847,0.8646,0.7953,0.6756,14.1
California,Los Angeles County,06037900705,Census Tract 9007.05; Los Angeles County; California,4145,29.0,15.3,12.4,7.4,4.6,0.7441,0.5581,0.5656,0.8109,0.3698,0.5013,0.9211,0.834,19.3
California,Los Angeles County,06037900804,Census Tract 9008.04; Los Angeles County; California,3877,39.1,12.3,13.2,9.4,12.4,0.88,0.3889,0.6414,0.8742,0.7756,0.8461,0.9407,0.9467,32.0
California,Los Angeles County,06037900805,Census Tract 9008.05; Los Angeles County; California,5629,14.5,22.7,18.2,10.0,2.6,0.5477,0.8454,0.6614,0.9963,0.47,0.3182,0.5392,0.7389,9.4
California,Los Angeles County,06037900806,Census Tract 9008.06; Los Angeles County; California,4274,48.6,19.8,24.6,7.6,27.0,0.8949,0.7593,0.5737,0.9034,0.6231,0.9679,0.9306,0.9445,27.5
California,Los Angeles County,06037900807,Census Tract 9008.07; Los Angeles County; California,3859,19.8,10.5,10.2,3.7,2.8,0.6637,0.2743,0.3586,0.3162,0.6169,0.3403,0.1013,0.4014,9.5
California,Los Angeles County,06037900808,Census Tract 9008.08; Los Angeles County; California,5369,38.1,8.0,15.7,3.2,1.1,0.5559,0.1378,0.3223,0.8772,0.6243,0.1414,0.2022,0.5486,15.2
California,Los Angeles County,06037900901,Census Tract 9009.01; Los Angeles County; California,3033,25.2,7.4,8.0,4.0,1.0,0.6756,0.1093,0.3786,0.2724,0.4893,0.1284,0.604,0.5758,7.4
California,Los Angeles County,06037900902,Census Tract 9009.02; Los Angeles County; California,1397,10.5,25.6,14.2,0.5,0.0,0.5051,0.8986,0.0702,0.221,0.1658,0.0,0.2984,0.3309,11.1
California,Los Angeles County,06037901003,Census Tract 9010.03; Los Angeles County; California,3658,,3.9,,1.1,,,0.0225,0.1343,,0.7426,,,,
California,Los Angeles County,06037901007,Census Tract 9010.07; Los Angeles County; California,2254,8.3,14.6,9.0,1.9,0.0,0.2086,0.5192,0.2097,0.4548,0.2762,0.0,0.1618,0.2009,7.4
California,Los Angeles County,06037901008,Census Tract 9010.08; Los Angeles County; California,3365,24.0,8.6,9.9,2.0,2.6,0.6552,0.1668,0.2186,0.4976,0.5824,0.3182,0.5439,0.6118,3.7
California,Los Angeles County,06037901009,Census Tract 9010.09; Los Angeles County; California,5550,21.9,14.0,13.4,3.0,5.6,0.4502,0.4871,0.3051,0.7855,0.4275,0.5756,0.2672,0.4691,8.8
California,Los Angeles County,06037901010,Census Tract 9010.10; Los Angeles County; California,5521,29.2,11.6,9.8,4.4,1.1,0.6331,0.3448,0.4044,0.5965,0.5071,0.1414,0.3367,0.5469,4.3
California,Los Angeles County,06037901011,Census Tract 9010.11; Los Angeles County; California,5363,33.0,16.6,15.6,3.9,6.6,0.5588,0.6234,0.3721,0.6812,0.5031,0.6374,0.5285,0.5903,14.5
California,Los Angeles County,06037901012,Census Tract 9010.12; Los Angeles County; California,6806,12.7,4.1,3.1,8.4,1.5,0.3137,0.0257,0.606,0.1849,0.6747,0.1931,0.0107,0.1115,6.0
California,Los Angeles County,06037901013,Census Tract 9010.13; Los Angeles County; California,3613,11.5,17.3,9.9,3.5,2.2,0.259,0.6563,0.3441,0.3938,0.4945,0.2745,0.0979,0.2006,2.2
California,Los Angeles County,06037901014,Census Tract 9010.14; Los Angeles County; California,5272,13.6,12.6,10.4,1.8,2.0,0.3648,0.4081,0.1998,0.1324,0.4847,0.2521,0.1816,0.2227,4.6
California,Los Angeles County,06037901101,Census Tract 9011.01; Los Angeles County; California,5375,14.9,13.5,9.7,1.9,3.1,0.3269,0.4595,0.2097,0.6054,0.3356,0.3708,0.3897,0.3904,5.0
California,Los Angeles County,06037901102,Census Tract 9011.02; Los Angeles County; California,5244,14.8,19.5,17.5,2.3,1.1,0.2832,0.7482,0.2457,0.5706,0.3606,0.1414,0.374,0.3611,17.5
California,Los Angeles County,06037901209,Census Tract 9012.09; Los Angeles County; California,989,31.4,20.9,14.4,7.0,0.0,0.5094,0.7959,0.5454,0.4647,0.3657,0.0,0.3358,0.4348,18.6
California,Los Angeles County,06037901210,Census Tract 9012.10; Los Angeles County; California,1714,9.6,17.4,11.5,0.0,0.0,0.369,0.661,0.0,0.3847,0.1147,0.0,0.1341,0.2241,8.5
California,Los Angeles County,06037901214,Census Tract 9012.14; Los Angeles County; California,4926,13.9,11.1,9.1,1.1,1.0,0.1775,0.3135,0.1343,0.4163,0.3876,0.1284,0.038,0.1127,4.9
California,Los Angeles County,06037901215,Census Tract 9012.15; Los Angeles County; California,3638,27.7,24.7,13.3,1.7,17.3,0.7269,0.8836,0.1907,0.7645,0.3876,0.9191,0.6613,0.7206,23.4
California,Los Angeles County,06037901216,Census Tract 9012.16; Los Angeles County; California,2473,8.5,11.4,9.2,1.2,0.0,0.3951,0.3347,0.1455,0.1806,0.1585,0.0,0.1002,0.1681,7.1
California,Los Angeles County,06037901217,Census Tract 9012.17; Los Angeles County; California,1533,9.5,30.2,24.8,0.8,10.0,0.1577,0.9478,0.1045,0.5526,0.1693,0.782,0.0569,0.1231,8.6
California,Los Angeles County,06037901218,Census Tract 9012.18; Los Angeles County; California,2424,0.2,18.3,8.9,1.1,1.3,0.0169,0.7007,0.1343,0.113,0.4246,0.1656,0.0051,0.0059,2.0
California,Los Angeles County,06037901300,Census Tract 9013; Los Angeles County; California,2206,35.4,10.3,10.8,7.8,3.9,0.7577,0.2628,0.5812,0.8643,0.5438,0.4418,0.591,0.7654,10.9
California,Los Angeles County,06037910002,Census Tract 9100.02; Los Angeles County; California,7240,44.5,10.7,12.1,9.6,4.6,0.8502,0.2878,0.6472,0.5629,0.5753,0.5013,0.314,0.6558,4.9
California,Los Angeles County,06037910210,Census Tract 9102.10; Los Angeles County; California,7665,6.0,10.9,9.3,10.1,2.4,0.2019,0.3011,0.6652,0.527,0.5057,0.3,0.041,0.158,3.0
California,Los Angeles County,06037910211,Census Tract 9102.11; Los Angeles County; California,1677,1.2,15.6,4.8,1.0,1.6,0.0299,0.5741,0.1238,0.4285,0.2295,0.2051,0.0136,0.0267,0.0
California,Los Angeles County,06037910212,Census Tract 9102.12; Los Angeles County; California,3143,19.6,21.4,12.0,3.2,5.3,0.3626,0.8106,0.3223,0.2818,0.2521,0.5544,0.4528,0.3384,18.0
California,Los Angeles County,06037910213,Census Tract 9102.13; Los Angeles County; California,1530,24.6,10.1,8.1,0.8,1.7,0.4402,0.2511,0.1045,0.3237,0.4691,0.2179,0.2604,0.3515,1.9
California,Los Angeles County,06037910214,Census Tract 9102.14; Los Angeles County; California,5499,12.4,10.2,10.6,4.0,2.8,0.2499,0.2575,0.3786,0.2823,0.6102,0.3403,0.2184,0.2517,3.2
California,Los Angeles County,06037910215,Census Tract 9102.15; Los Angeles County; California,6659,15.3,11.2,10.0,9.8,3.1,0.5999,0.3196,0.6546,0.7275,0.6704,0.3708,0.1147,0.486,10.9
California,Los Angeles County,06037910216,Census Tract 9102.16; Los Angeles County; California,5257,4.3,9.0,5.2,2.7,1.3,0.1752,0.1923,0.2775,0.246,0.3814,0.1656,0.1355,0.1416,2.1
California,Los Angeles County,06037910217,Census Tract 9102.17; Los Angeles County; California,5356,15.0,8.9,7.6,4.0,4.4,0.5102,0.1859,0.3786,0.605,0.733,0.4843,0.1495,0.4399,0.9
California,Los Angeles County,06037910218,Census Tract 9102.18; Los Angeles County; California,4591,22.3,17.0,11.9,4.0,7.7,0.6732,0.6417,0.3786,0.6909,0.4667,0.6939,0.5879,0.6679,9.2
California,Los Angeles County,06037910301,Census Tract 9103.01; Los Angeles County; California,4332,11.2,19.9,10.7,6.8,3.5,0.4001,0.7629,0.5374,0.4246,0.316,0.4092,0.1137,0.2616,25.1
California,Los Angeles County,06037910302,Census Tract 9103.02; Los Angeles County; California,6138,14.3,18.3,9.0,4.1,1.7,0.4576,0.7007,0.3853,0.4887,0.3932,0.2179,0.2923,0.4025,5.4
California,Los Angeles County,06037910401,Census Tract 9104.01; Los Angeles County; California,6096,16.8,13.3,9.2,3.2,0.6,0.5322,0.4496,0.3223,0.2558,0.5779,0.0817,0.2235,0.3796,6.2
California,Los Angeles County,06037910404,Census Tract 9104.04; Los Angeles County; California,4863,20.2,8.9,14.6,12.4,2.4,0.8466,0.1859,0.7325,0.8349,0.7619,0.3,0.276,0.7283,9.2
California,Los Angeles County,06037910405,Census Tract 9104.05; Los Angeles County; California,5882,49.9,5.0,11.4,12.7,16.6,0.9613,0.0406,0.7399,0.8892,0.8499,0.91,0.8413,0.9572,17.8
California,Los Angeles County,06037910501,Census Tract 9105.01; Los Angeles County; California,5460,54.2,7.8,14.6,7.0,21.2,0.9545,0.1268,0.5454,0.9281,0.7895,0.9467,0.6817,0.9281,18.1
California,Los Angeles County,06037910502,Census Tract 9105.02; Los Angeles County; California,4875,50.1,9.4,12.7,17.7,5.4,0.9804,0.2122,0.8466,0.9534,0.9011,0.5625,0.4765,0.9232,13.4
California,Los Angeles County,06037910504,Census Tract 9105.04; Los Angeles County; California,4363,31.4,9.1,9.8,14.0,1.4,0.8777,0.1969,0.771,0.796,0.7385,0.1803,0.1106,0.6524,11.0
California,Los Angeles County,06037910505,Census Tract 9105.05; Los Angeles County; California,3251,22.1,10.7,11.3,12.7,0.0,0.8663,0.2878,0.7399,0.9037,0.8401,0.0,0.046,0.6457,7.2
California,Los Angeles County,06037910601,Census Tract 9106.01; Los Angeles County; California,6449,28.7,8.3,11.7,15.2,6.2,0.8805,0.1506,0.7979,0.8485,0.8555,0.6141,0.3889,0.7963,11.3
California,Los Angeles County,06037910602,Census Tract 9106.02; Los Angeles County; California,4867,31.4,12.1,10.8,9.6,10.5,0.7613,0.378,0.6472,0.8734,0.7171,0.7967,0.8601,0.8732,15.4
California,Los Angeles County,06037910605,Census Tract 9106.05; Los Angeles County; California,5376,40.4,10.2,19.4,14.5,7.9,0.8768,0.2575,0.7832,0.9865,0.7124,0.7038,0.8651,0.9569,5.2
California,Los Angeles County,06037910606,Census Tract 9106.06; Los Angeles County; California,3209,41.6,12.0,16.1,11.3,1.8,0.8181,0.3713,0.6991,0.977,0.8065,0.2296,0.3734,0.816,2.8
California,Los Angeles County,06037910607,Census Tract 9106.07; Los Angeles County; California,4233,29.4,10.6,11.3,11.3,14.1,0.6054,0.2816,0.6991,0.7,0.7054,0.8773,0.324,0.5817,10.6
California,Los Angeles County,06037910608,Census Tract 9106.08; Los Angeles County; California,3636,21.0,19.0,15.4,10.6,6.5,0.6738,0.7293,0.6805,0.9662,0.7911,0.6322,0.4746,0.7683,19.9
California,Los Angeles County,06037910706,Census Tract 9107.06; Los Angeles County; California,6888,21.0,7.9,5.7,11.3,5.2,0.657,0.1318,0.6991,0.6711,0.8467,0.5482,0.4851,0.6719,7.9
California,Los Angeles County,06037910707,Census Tract 9107.07; Los Angeles County; California,5101,27.9,10.8,12.4,5.4,3.5,0.7455,0.2946,0.4659,0.8494,0.7593,0.4092,0.5707,0.7752,10.0
California,Los Angeles County,06037910709,Census Tract 9107.09; Los Angeles County; California,1660,6.9,20.5,8.3,4.8,0.0,0.5487,0.7837,0.4313,0.324,0.4292,0.0,0.217,0.3834,0.8
California,Los Angeles County,06037910712,Census Tract 9107.12; Los Angeles County; California,3322,19.3,15.4,12.1,11.2,2.7,0.6819,0.5628,0.6957,0.4568,0.7619,0.3286,0.1739,0.5108,13.1
California,Los Angeles County,06037910713,Census Tract 9107.13; Los Angeles County; California,7172,31.4,10.0,11.4,7.1,4.4,0.7417,0.2446,0.5505,0.856,0.8383,0.4843,0.3656,0.7229,3.8
California,Los Angeles County,06037910714,Census Tract 9107.14; Los Angeles County; California,4116,19.7,5.8,12.9,12.9,3.0,0.6337,0.058,0.7445,0.7882,0.9064,0.3607,0.2784,0.6296,6.5
California,Los Angeles County,06037910715,Census Tract 9107.15; Los Angeles County; California,6538,19.5,8.1,13.5,13.4,4.9,0.7116,0.1413,0.7577,0.653,0.827,0.5267,0.2556,0.6152,6.4
California,Los Angeles County,06037910716,Census Tract 9107.16; Los Angeles County; California,6488,16.9,7.9,11.1,9.0,3.6,0.6906,0.1318,0.6289,0.6819,0.7864,0.4191,0.0668,0.4999,4.2
California,Los Angeles County,06037910717,Census Tract 9107.17; Los Angeles County; California,2308,9.2,9.3,7.5,13.9,9.0,0.4899,0.2075,0.7687,0.4127,0.8555,0.7464,0.5419,0.5433,12.7
California,Los Angeles County,06037910718,Census Tract 9107.18; Los Angeles County; California,5308,26.1,9.9,9.2,15.5,2.0,0.6665,0.2399,0.805,0.3724,0.879,0.2521,0.078,0.4356,2.9
California,Los Angeles County,06037910719,Census Tract 9107.19; Los Angeles County; California,4658,11.5,5.6,14.1,13.8,1.0,0.4972,0.0529,0.7669,0.5713,0.9218,0.1284,0.0864,0.4084,18.8
California,Los Angeles County,06037910720,Census Tract 9107.20; Los Angeles County; California,5366,29.1,16.2,17.7,10.0,7.9,0.6827,0.6036,0.6614,0.9679,0.7426,0.7038,0.7526,0.8424,14.8
California,Los Angeles County,06037910721,Census Tract 9107.21; Los Angeles County; California,3708,29.8,4.2,11.2,7.7,4.1,0.8119,0.0269,0.577,0.834,0.4527,0.46,0.2048,0.6459,0.0
California,Los Angeles County,06037910804,Census Tract 9108.04; Los Angeles County; California,2900,13.0,20.0,11.4,1.6,0.0,0.1918,0.7668,0.1839,0.2171,0.2541,0.0,0.2326,0.1663,2.8
California,Los Angeles County,06037910807,Census Tract 9108.07; Los Angeles County; California,6142,16.5,13.7,11.0,3.6,2.2,0.2688,0.4709,0.3516,0.4125,0.3445,0.2745,0.2561,0.2721,3.2
California,Los Angeles County,06037910808,Census Tract 9108.08; Los Angeles County; California,3836,11.2,17.2,12.5,3.2,3.3,0.2784,0.6505,0.3223,0.383,0.3606,0.3894,0.447,0.3364,1.9
California,Los Angeles County,06037910809,Census Tract 9108.09; Los Angeles County; California,2219,10.0,19.5,11.9,0.5,5.0,0.2939,0.7482,0.0702,0.322,0.1999,0.5331,0.0419,0.1233,5.6
California,Los Angeles County,06037910810,Census Tract 9108.10; Los Angeles County; California,2927,4.2,13.2,5.1,2.1,1.0,0.1039,0.4449,0.2273,0.1819,0.228,0.1284,0.0468,0.0426,3.2
California,Los Angeles County,06037910814,Census Tract 9108.14; Los Angeles County; California,3434,14.9,23.3,11.0,4.0,1.8,0.2981,0.8578,0.3786,0.3577,0.2083,0.2296,0.2955,0.2707,10.8
California,Los Angeles County,06037910815,Census Tract 9108.15; Los Angeles County; California,5272,17.1,18.0,14.8,2.1,2.1,0.3644,0.6891,0.2273,0.2636,0.1595,0.2632,0.6261,0.378,20.5
California,Los Angeles County,06037911001,Census Tract 9110.01; Los Angeles County; California,3658,24.4,29.2,16.4,4.1,3.4,0.6752,0.9407,0.3853,0.6072,0.2925,0.4001,0.6733,0.6519,17.7
California,Los Angeles County,06037911100,Census Tract 9111; Los Angeles County; California,7316,29.0,12.2,10.7,15.7,1.5,0.803,0.3835,0.8087,0.6795,0.8204,0.1931,0.5111,0.7478,14.0
California,Los Angeles County,06037920013,Census Tract 9200.13; Los Angeles County; California,8039,21.7,13.3,9.8,1.4,3.3,0.3044,0.4496,0.1643,0.5981,0.4798,0.3894,0.4649,0.4253,1.4
California,Los Angeles County,06037920015,Census Tract 9200.15; Los Angeles County; California,6443,1.2,10.3,8.9,0.1,1.6,0.0593,0.2628,0.0383,0.0768,0.1595,0.2051,0.0346,0.0103,2.4
California,Los Angeles County,06037920016,Census Tract 9200.16; Los Angeles County; California,4901,1.8,13.3,7.3,1.3,2.3,0.0332,0.4496,0.1557,0.1831,0.2652,0.2877,0.0402,0.022,3.8
California,Los Angeles County,06037920017,Census Tract 9200.17; Los Angeles County; California,4224,8.8,13.0,14.7,2.9,1.3,0.355,0.4319,0.2975,0.4243,0.2601,0.1656,0.1969,0.2774,1.7
California,Los Angeles County,06037920018,Census Tract 9200.18; Los Angeles County; California,2065,11.0,13.0,10.8,3.6,2.7,0.2121,0.4319,0.3516,0.1498,0.1919,0.3286,0.0521,0.0681,1.8
California,Los Angeles County,06037920020,Census Tract 9200.20; Los Angeles County; California,5655,7.2,19.7,11.5,0.8,3.0,0.1212,0.7563,0.1045,0.2279,0.2776,0.3607,0.3438,0.1744,2.6
California,Los Angeles County,06037920028,Census Tract 9200.28; Los Angeles County; California,9068,2.2,5.2,3.5,1.8,0.8,0.11,0.045,0.1998,0.087,0.5274,0.1055,0.049,0.0433,3.8
California,Los Angeles County,06037920029,Census Tract 9200.29; Los Angeles County; California,3681,6.0,19.7,13.3,2.8,3.1,0.2769,0.7563,0.2871,0.7768,0.3335,0.3708,0.6046,0.4813,4.6
California,Los Angeles County,06037920030,Census Tract 9200.30; Los Angeles County; California,5506,14.9,7.8,10.8,4.4,0.7,0.4666,0.1268,0.4044,0.5349,0.5549,0.0935,0.0599,0.3086,4.8
California,Los Angeles County,06037920031,Census Tract 9200.31; Los Angeles County; California,5924,17.0,29.7,19.3,2.5,6.4,0.4825,0.9446,0.2624,0.8062,0.3136,0.6258,0.3685,0.5125,8.5
California,Los Angeles County,06037920034,Census Tract 9200.34; Los Angeles County; California,3977,11.2,7.5,8.3,3.6,2.8,0.3052,0.1144,0.3516,0.27,0.4261,0.3403,0.6753,0.4043,2.8
California,Los Angeles County,06037920035,Census Tract 9200.35; Los Angeles County; California,8598,23.9,9.9,11.0,9.2,3.8,0.5912,0.2399,0.6356,0.7407,0.668,0.4348,0.5673,0.6585,5.9
